0.00043231,0.00043231,0.00043231,0.00043225,0.00062269,0.00062269,0.00062269,0.00062275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00044224,0.00044224,0.00044224,0.00044217,0.00065376,0.00065376,0.00065376,0.00065383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00045435,0.00045435,0.00045435,0.00045428,0.00068265,0.00068265,0.00068265,0.00068272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00046577,0.00046577,0.00046577,0.0004657,0.00071223,0.00071223,0.00071223,0.0007123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00047632,0.00047632,0.00047632,0.00047624,0.00074268,0.00074268,0.00074268,0.00074276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00048422,0.00048422,0.00048422,0.00048413,0.00077578,0.00077578,0.00077578,0.00077587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00049547,0.00049547,0.00049547,0.00049537,0.00080553,0.00080553,0.00080553,0.00080563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00050795,0.00050795,0.00050795,0.00050785,0.00083405,0.00083405,0.00083405,0.00083415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00052055,0.00052055,0.00052055,0.00052046,0.00086245,0.00086245,0.00086245,0.00086254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00053334,0.00053334,0.00053334,0.00053324,0.00089066,0.00089066,0.00089066,0.00089076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00054454,0.00054454,0.00054454,0.00054443,0.00092046,0.00092046,0.00092046,0.00092057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00055141,0.00055141,0.00055141,0.00055129,0.00095459,0.00095459,0.00095459,0.00095471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005562,0.0005562,0.0005562,0.00055608,0.0009908,0.0009908,0.0009908,0.00099092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00055942,0.00055942,0.00055942,0.00055928,0.0010286,0.0010286,0.0010286,0.0010287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005588,0.0005588,0.0005588,0.00055866,0.0010702,0.0010702,0.0010702,0.0010703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00056125,0.00056125,0.00056125,0.00056111,0.0011087,0.0011087,0.0011087,0.0011089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00056474,0.00056474,0.00056474,0.00056459,0.0011463,0.0011463,0.0011463,0.0011464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00069936,0.00069936,0.00069936,0.00069922,0.0013546,0.0013546,0.0013546,0.0013548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00069498,0.00069498,0.00069498,0.00069482,0.0014,0.0014,0.0014,0.0014002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00069569,0.00069569,0.00069569,0.00069553,0.0014403,0.0014403,0.0014403,0.0014405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0006964,0.0006964,0.0006964,0.00069621,0.0014806,0.0014806,0.0014806,0.0014808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00083831,0.00083831,0.00083831,0.00083812,0.0016817,0.0016817,0.0016817,0.0016819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00084092,0.00084092,0.00084092,0.00084073,0.0017201,0.0017201,0.0017201,0.0017203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00084183,0.00084183,0.00084183,0.00084163,0.0017602,0.0017602,0.0017602,0.0017604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00084011,0.00084011,0.00084011,0.0008399,0.0018029,0.0018029,0.0018029,0.0018031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00083683,0.00083683,0.00083683,0.00083663,0.0018472,0.0018472,0.0018472,0.0018474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00083362,0.00083362,0.00083362,0.00083342,0.0018914,0.0018914,0.0018914,0.0018916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00083032,0.00083032,0.00083032,0.00083013,0.0019357,0.0019357,0.0019357,0.0019359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00082698,0.00082698,0.00082698,0.0008268,0.00198,0.00198,0.00198,0.0019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008212,0.0008212,0.0008212,0.000821,0.0020268,0.0020268,0.0020268,0.002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00081365,0.00081365,0.00081365,0.00081345,0.0020754,0.0020754,0.0020754,0.0020755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00080621,0.00080621,0.00080621,0.00080601,0.0021238,0.0021238,0.0021238,0.002124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008029,0.0008029,0.0008029,0.00080271,0.0021681,0.0021681,0.0021681,0.0021683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00079973,0.00079973,0.00079973,0.00079953,0.0022123,0.0022123,0.0022123,0.0022125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00079189,0.00079189,0.00079189,0.00079167,0.0022611,0.0022611,0.0022611,0.0022613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0007921,0.0007921,0.0007921,0.00079187,0.0023019,0.0023019,0.0023019,0.0023021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00092128,0.00092128,0.00092128,0.00092103,0.0025157,0.0025157,0.0025157,0.002516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00091689,0.00091689,0.00091689,0.00091662,0.0025611,0.0025611,0.0025611,0.0025614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00091551,0.00091551,0.00091551,0.00091522,0.0026035,0.0026035,0.0026035,0.0026038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00092235,0.00092235,0.00092235,0.00092206,0.0026377,0.0026377,0.0026377,0.0026379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0010633,0.0010633,0.0010633,0.001063,0.0028397,0.0028397,0.0028397,0.00284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012014,0.0012014,0.0012014,0.0012012,0.0030446,0.0030446,0.0030446,0.0030448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011979,0.0011979,0.0011979,0.0011976,0.0030891,0.0030891,0.0030891,0.0030894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001327,0.001327,0.001327,0.0013267,0.003303,0.003303,0.003303,0.0033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0014494,0.0014494,0.0014494,0.0014491,0.0035236,0.0035236,0.0035236,0.0035239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015739,0.0015739,0.0015739,0.0015736,0.0037421,0.0037421,0.0037421,0.0037424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015543,0.0015543,0.0015543,0.001554,0.0038027,0.0038027,0.0038027,0.003803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015477,0.0015477,0.0015477,0.0015473,0.0038503,0.0038503,0.0038503,0.0038507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016751,0.0016751,0.0016751,0.0016748,0.0040659,0.0040659,0.0040659,0.0040662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017979,0.0017979,0.0017979,0.0017975,0.0042861,0.0042861,0.0042861,0.0042865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017789,0.0017789,0.0017789,0.0017786,0.0043461,0.0043461,0.0043461,0.0043464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017373,0.0017373,0.0017373,0.0017368,0.0044287,0.0044287,0.0044287,0.0044292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00168,0.00168,0.00168,0.0016794,0.004527,0.004527,0.004527,0.0045276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016233,0.0016233,0.0016233,0.0016227,0.0046247,0.0046247,0.0046247,0.0046253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016977,0.0016977,0.0016977,0.0016972,0.0048933,0.0048933,0.0048933,0.0048938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016393,0.0016393,0.0016393,0.0016388,0.0049927,0.0049927,0.0049927,0.0049932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016902,0.0016902,0.0016902,0.0016896,0.0052848,0.0052848,0.0052848,0.0052854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017729,0.0017729,0.0017729,0.0017722,0.0055451,0.0055451,0.0055451,0.0055458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018761,0.0018761,0.0018761,0.0018754,0.0057849,0.0057849,0.0057849,0.0057856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018352,0.0018352,0.0018352,0.0018345,0.0058668,0.0058668,0.0058668,0.0058675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019197,0.0019197,0.0019197,0.001919,0.0061253,0.0061253,0.0061253,0.006126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018827,0.0018827,0.0018827,0.0018821,0.0062033,0.0062033,0.0062033,0.0062039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019853,0.0019853,0.0019853,0.0019847,0.0064437,0.0064437,0.0064437,0.0064443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019485,0.0019485,0.0019485,0.0019479,0.0065215,0.0065215,0.0065215,0.0065221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019021,0.0019021,0.0019021,0.0019014,0.0066089,0.0066089,0.0066089,0.0066096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020083,0.0020083,0.0020083,0.0020077,0.0068457,0.0068457,0.0068457,0.0068463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019692,0.0019692,0.0019692,0.0019685,0.0069258,0.0069258,0.0069258,0.0069265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020558,0.0020558,0.0020558,0.0020551,0.0071822,0.0071822,0.0071822,0.0071829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019939,0.0019939,0.0019939,0.0019932,0.0072851,0.0072851,0.0072851,0.0072858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019561,0.0019561,0.0019561,0.0019555,0.0073639,0.0073639,0.0073639,0.0073645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019143,0.0019143,0.0019143,0.0019136,0.0074467,0.0074467,0.0074467,0.0074474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018837,0.0018837,0.0018837,0.0018831,0.0075183,0.0075183,0.0075183,0.0075189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019946,0.0019946,0.0019946,0.0019939,0.0077504,0.0077504,0.0077504,0.0077511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020956,0.0020956,0.0020956,0.002095,0.0079924,0.0079924,0.0079924,0.007993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020707,0.0020707,0.0020707,0.0020701,0.0080583,0.0080583,0.0080583,0.0080589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020503,0.0020503,0.0020503,0.0020497,0.0081197,0.0081197,0.0081197,0.0081203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020213,0.0020213,0.0020213,0.0020207,0.0081897,0.0081897,0.0081897,0.0081903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019876,0.0019876,0.0019876,0.001987,0.0082644,0.0082644,0.0082644,0.008265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019504,0.0019504,0.0019504,0.0019497,0.0083426,0.0083426,0.0083426,0.0083433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018985,0.0018985,0.0018985,0.0018978,0.0084355,0.0084355,0.0084355,0.0084362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018336,0.0018336,0.0018336,0.0018329,0.0085414,0.0085414,0.0085414,0.0085421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017671,0.0017671,0.0017671,0.0017664,0.0086489,0.0086489,0.0086489,0.0086496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017098,0.0017098,0.0017098,0.0017092,0.0087472,0.0087472,0.0087472,0.0087478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017675,0.0017675,0.0017675,0.0017668,0.0090325,0.0090325,0.0090325,0.0090332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017274,0.0017274,0.0017274,0.0017268,0.0091136,0.0091136,0.0091136,0.0091142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016797,0.0016797,0.0016797,0.0016791,0.0092023,0.0092023,0.0092023,0.0092029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017859,0.0017859,0.0017859,0.0017854,0.0094391,0.0094391,0.0094391,0.0094396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017569,0.0017569,0.0017569,0.0017564,0.0095091,0.0095091,0.0095091,0.0095096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017219,0.0017219,0.0017219,0.0017214,0.0095851,0.0095851,0.0095851,0.0095856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001688,0.001688,0.001688,0.0016876,0.00966,0.00966,0.00966,0.0096604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0016631,0.0016631,0.0016631,0.0016627,0.0097259,0.0097259,0.0097259,0.0097263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017576,0.0017576,0.0017576,0.0017572,0.0099744,0.0099744,0.0099744,0.0099748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018607,0.0018607,0.0018607,0.0018603,0.010214,0.010214,0.010214,0.010215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018271,0.0018271,0.0018271,0.0018268,0.010289,0.010289,0.010289,0.010289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017988,0.0017988,0.0017988,0.0017985,0.010358,0.010358,0.010358,0.010359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017787,0.0017787,0.0017787,0.0017784,0.010419,0.010419,0.010419,0.01042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017579,0.0017579,0.0017579,0.0017576,0.010481,0.010481,0.010481,0.010481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018594,0.0018594,0.0018594,0.0018592,0.010723,0.010723,0.010723,0.010723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018383,0.0018383,0.0018383,0.001838,0.010785,0.010785,0.010785,0.010785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018171,0.0018171,0.0018171,0.0018168,0.010847,0.010847,0.010847,0.010847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017961,0.0017961,0.0017961,0.0017958,0.010909,0.010909,0.010909,0.010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017762,0.0017762,0.0017762,0.001776,0.01097,0.01097,0.01097,0.01097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017555,0.0017555,0.0017555,0.0017553,0.011032,0.011032,0.011032,0.011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018704,0.0018704,0.0018704,0.0018703,0.01126,0.01126,0.01126,0.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018512,0.0018512,0.0018512,0.001851,0.01132,0.01132,0.01132,0.01132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018312,0.0018312,0.0018312,0.0018311,0.011381,0.011381,0.011381,0.011381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018149,0.0018149,0.0018149,0.0018148,0.011438,0.011438,0.011438,0.011438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018085,0.0018085,0.0018085,0.0018083,0.011486,0.011486,0.011486,0.011486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018011,0.0018011,0.0018011,0.001801,0.011534,0.011534,0.011534,0.011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019215,0.0019215,0.0019215,0.0019214,0.011756,0.011756,0.011756,0.011757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020317,0.0020317,0.0020317,0.0020315,0.011989,0.011989,0.011989,0.011989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021255,0.0021255,0.0021255,0.0021254,0.012238,0.012238,0.012238,0.012239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021925,0.0021925,0.0021925,0.0021923,0.012515,0.012515,0.012515,0.012515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0022361,0.0022361,0.0022361,0.002236,0.012814,0.012814,0.012814,0.012814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021802,0.0021802,0.0021802,0.00218,0.012911,0.012911,0.012911,0.012911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
